date,open,close,high,low,amount,instrument_key,instrument_name,ma20,ma25,ma60,ma120,ma200
2004-02-13,1664.6,1658.54,1672.44,1653.24,24025736.0,sse,上证指数,1636.726,,,,
2004-02-16,1661.45,1696.83,1697.26,1661.44,25466728.0,sse,上证指数,1642.2075,,,,
2004-02-17,1701.41,1703.77,1710.86,1693.97,31976010.0,sse,上证指数,1646.8895,1631.8072,,,
2004-02-18,1704.75,1717.1,1719.89,1697.32,31098174.0,sse,上证指数,1653.6709999999998,1639.8036,,,
2004-02-19,1719.31,1717.02,1728.02,1710.71,28931694.0,sse,上证指数,1658.596,1645.7504000000001,,,
2004-02-20,1715.81,1721.75,1722.57,1702.93,26552606.0,sse,上证指数,1664.0494999999999,1651.6396000000002,,,
2004-02-23,1725.59,1681.65,1730.28,1680.89,30566856.0,sse,上证指数,1668.511,1655.4175999999998,,,
2004-02-24,1675.64,1682.3,1683.04,1650.18,29305682.0,sse,上证指数,1673.3015,1658.3044,,,
2004-02-25,1684.9,1647.38,1700.5,1642.69,26285834.0,sse,上证指数,1675.649,1660.9407999999999,,,
2004-02-26,1642.41,1654.9,1655.3,1628.84,25085848.0,sse,上证指数,1676.952,1662.396,,,
2004-02-27,1657.26,1675.07,1675.32,1657.04,21316242.0,sse,上证指数,1681.1689999999999,1664.8916,,,
2004-03-01,1676.22,1689.76,1690.07,1661.34,21458634.0,sse,上证指数,1684.4630000000002,1668.7851999999998,,,
2004-03-02,1692.62,1687.28,1694.81,1677.98,21959202.0,sse,上证指数,1686.363,1672.8167999999998,,,
2004-03-03,1686.96,1661.81,1688.94,1654.56,20541766.0,sse,上证指数,1685.1954999999998,1675.272,,,
2004-03-04,1658.63,1668.87,1670.16,1642.63,19255238.0,sse,上证指数,1683.9675,1676.8732,,,
2004-03-05,1671.06,1662.1,1675.03,1660.21,18133416.0,sse,上证指数,1683.113,1679.7279999999998,,,
2004-03-08,1660.64,1637.14,1665.73,1635.44,22766482.0,sse,上证指数,1679.7935000000002,1680.2584,,,
2004-03-09,1636.21,1637.1,1659.65,1634.71,18792044.0,sse,上证指数,1677.098,1679.7712000000001,,,
2004-03-10,1639.68,1678.07,1678.4,1639.68,18952304.0,sse,上证指数,1677.1135000000002,1679.4876000000002,,,
2004-03-11,1680.31,1691.64,1698.78,1672.67,20650830.0,sse,上证指数,1678.5040000000001,1679.4160000000002,,,
2004-03-12,1692.87,1694.74,1699.25,1680.45,18390718.0,sse,上证指数,1680.3139999999999,1680.0379999999998,,,
2004-03-15,1696.94,1736.22,1738.98,1696.82,29065090.0,sse,上证指数,1682.2835,1681.3455999999999,,,
2004-03-16,1741.62,1745.54,1747.98,1730.74,25148776.0,sse,上证指数,1684.372,1683.5268000000003,,,
2004-03-17,1746.74,1745.1,1750.71,1730.27,21244536.0,sse,上证指数,1685.7720000000002,1686.2204000000002,,,
2004-03-18,1746.18,1717.26,1755.1,1714.9,23578002.0,sse,上证指数,1685.784,1688.3576,,,
2004-03-19,1715.47,1747.87,1748.19,1710.84,20193520.0,sse,上证指数,1687.0900000000001,1691.9307999999999,,,
2004-03-22,1749.71,1755.69,1760.08,1742.37,20490810.0,sse,上证指数,1690.792,1694.2851999999998,,,
2004-03-23,1755.32,1741.69,1755.33,1731.49,20729146.0,sse,上证指数,1693.7615,1695.8020000000001,,,
2004-03-24,1740.89,1740.05,1752.42,1729.51,20233070.0,sse,上证指数,1698.395,1696.72,,,
2004-03-25,1737.49,1736.48,1751.81,1725.98,18123060.0,sse,上证指数,1702.4740000000002,1697.4984,,,
2004-03-26,1737.06,1734.05,1741.56,1720.88,17971982.0,sse,上证指数,1705.423,1697.9903999999997,,,
2004-03-29,1734.59,1719.67,1740.31,1717.86,17799934.0,sse,上证指数,1706.9185000000002,1699.5112000000001,,,
2004-03-30,1718.78,1724.28,1727.18,1711.66,15167516.0,sse,上证指数,1708.7685000000001,1701.1904000000002,,,
2004-03-31,1726.57,1741.62,1745.7,1724.21,17695362.0,sse,上证指数,1712.759,1704.96,,,
2004-04-01,1744.71,1758.15,1758.98,1741.33,19312172.0,sse,上证指数,1717.223,1709.09,,,
2004-04-02,1760.47,1768.65,1771.67,1756.65,23211072.0,sse,上证指数,1722.5505,1712.8332,,,
2004-04-05,1771.74,1766.48,1774.12,1753.71,26351058.0,sse,上证指数,1729.0175000000004,1715.902,,,
2004-04-06,1767.32,1777.52,1777.74,1754.74,25421632.0,sse,上证指数,1736.0384999999999,1719.5116,1677.6196666666665,,
